"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","Rev","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
="63PP6T6-SCH40-240",="6063-T6 ALUM PIPE 6"" SCH 40 x 240""","3,019.200","3019.2","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PP","",,"","Raw Material","R","",="636640240",="63PP6T6SCH40240","","","",""
"63RD.3125",="6063-T5 Round Bar 5/16"" x 144""","1,684.273","1684.273","LB","1,071.130","1071.13","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="633125",="63RD3125","","","",""
"63RD.375T5",="6063-T5 Round Bar 3/8"" x 144""","1,855.034","1855.034","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="633755",="63RD375T5","","","",""
"63RD.5T5",="6063-T5 Round Bar 1/2"" x 144""","4,721.032","4721.032","LB","222.402","222.402","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="6355",="63RD5T5","","","",""
"63RT.75T6-.073-144","6063-T6 Round Tube 3/4""OD x .073""WA x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RT","",,"","Raw Material","R","",="63756073144",="63RT75T6073144","","","",""
"63RT.75T6-.083-144","6063-T6 Round Tube 3/4""OD x .083""WA x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RT","",,"","Raw Material","R","",="63756083144",="63RT75T6083144","","","",""
"63RT1.5T52-.062-144","6063-T52 Round Tube 1-1/2""OD x .062""WA x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RT","",,"","Raw Material","R","",="631552062144",="63RT15T52062144","","","",""
"63ST1.5T52-.062",="6063-T52 Square Tube 1-1/2"" x 1/16"" WALL x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","ST","",,"","Raw Material","R","",="631552062",="63ST15T52062","","","",""
"63ST1.5T52-.125-288",="6063-T52 Square Tube 1-1/2"" x 1/8"" WALL x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","ST","",,"","Raw Material","R","",="631552125288",="63ST15T52125288","","","",""
"63ST1T5-.064","6063-T5 Square Tube 1"" x .064","1,945.000","1945","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","ST","",,"","Raw Material","R","",="6315064",="63ST1T5064","","","",""
"63ST1T52-.125-288",="6063-T52 Square Tube 1"" x 1/8"" WALL x 288""","10,948.000","10948","LB","424.000","424","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","ST","",,"","Raw Material","R","",="63152125288",="63ST1T52125288","","","",""
"63ST1T52-.125-321.5","6063-T52 Square Tube 1"" x 1/8"" WALL x 321.5""","3,297.000","3297","LB","291.000","291","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","ST","",,"","Raw Material","R","",="631521253215",="63ST1T521253215","","","",""
"63ST4T52-4-.187-288",="6063-T52 Square Tube 4"" x 3/16"" WALL x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","ST","",,"","Raw Material","R","",="634524187288",="63ST4T524187288","","","",""
"63TE2T52-.75-.125",="6063-T52 TEE Bar 2"" x 3/4"" x 1/8"" x 192""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","TE","",,"","Raw Material","R","",="6325275125",="63TE2T5275125","","","",""
="718-INCO-RD10",="718 INCONEL Round Bar 10""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","N","RD","",,"","Raw Material","R","",="71810",="718INCORD10","","","",""
"75AN2T73511-2.5-.312","7075-T73511 EXT Angle 2"" x 2.5"" x .312"" WA x 216""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","AN","",,"","Raw Material","R","",="7527351125312",="75AN2T7351125312","","","",""
="75CE-T6511-13029935RM-REVA","7075-T6511 Cust Ext. M724A2 SABOT","0.000","0","LB","0.000","0","2,000.000","2000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","CE","",,"","Raw Material","R","",="75651113029935",="75CET651113029935RMREVA","","","",""
="75CE-T6511-13074468RM","7075-T6511 Cust Ext. M865A1 SABOT","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","CE","",,"","Raw Material","R","",="75651113074468",="75CET651113074468RM","","","",""
="75CE-T6511-13082468RM","7075-T6511 Cust Ext. XM-1203 SABOT","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","CE","",,"","Raw Material","R","",="75651113082468",="75CET651113082468RM","","","",""
="75CE-T6511-B36660-0100","7075-T6511 Cust Ext. 36660RM M1002 SABOT","0.000","0","LB","124,892.000","124892","134,922.000","134922","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","CE","",,"","Raw Material","R","",="756511366600100",="75CET6511B366600100","","","",""
="75CE-T6511-B501196-0100REVA","7075-T6511 Cust Ext. KEWA4 SABOT","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","CE","",,"","Raw Material","R","",="7565115011960100",="75CET6511B5011960100REVA","","","","Y"
="75CE-T6511-MS12099101-1","7075-T6511 Cust Ext. M865 SABOT","0.000","0","LB","333,790.320","333790.32","333,790.320","333790.32","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","CE","",,"","Raw Material","R","",="756511120991011",="75CET6511MS120991011","","","",""
="75CE-T6511-MS12099103-1","7075-T6511 Round Bar 3.25"" M865 FIN","0.000","0","LB","69,000.000","69000","69,000.000","69000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="756511120991031",="75CET6511MS120991031","","","",""
="75CE-T6511-MS12099203-1","7075-T6511 Round Bar 4.80"" M831A1","0.000","0","LB","296,068.000","296068","296,068.000","296068","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="756511120992031",="75CET6511MS120992031","","","",""
"75FL.375T6-1",="7075 T6 CF Flat Bar 3/8"" X 1"" X 144""","761.552","761.552","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7537561",="75FL375T61","","","",""
"75FL.375T6-1.5",="7075-T6 CF Flat Bar 3/8"" x 1-1/2"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="75375615",="75FL375T615","","","",""
"75FL.375T6-2",="7075-T6 CF Flat Bar 3/8"" x 2"" x 144""","926.000","926","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7537562",="75FL375T62","","","",""
"75FL.375T6-3",="7075-T6 CF Flat Bar 3/8"" x 3"" x 144""","858.000","858","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7537563",="75FL375T63","","","",""
"75FL.5T651-1",="7075-T651 CF Flat Bar 1/2"" x 1"" x 144""","1,537.000","1537","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7556511",="75FL5T6511","","","",""
"75FL.5T6511-6.5",="7075-T6511 Flat Bar 1/2"" x 6-1/2""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="755651165",="75FL5T651165","","","",""
"75FL.5T651-2",="7075-T651 CF Flat Bar 1/2"" x 2"" x 144""","963.000","963","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7556512",="75FL5T6512","","","",""
"75FL.5T651-3",="7075-T651 CF Flat Bar 1/2"" x 3"" x 144""","378.010","378.01","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7556513",="75FL5T6513","","","",""
"75FL.5T651-4",="7075-T651 CF Flat Bar 1/2"" x 4"" x 144""","676.680","676.68","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7556514",="75FL5T6514","","","",""
"75FL.75T651-1",="7075-T651 CF Flat Bar 3/4"" x 1"" x 144""","1,762.522","1762.522","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="75756511",="75FL75T6511","","","",""
"75FL.75T651-1.5",="7075-T651 CF Flat Bar 3/4"" x 1-1/2"" x 144""","1,685.285","1685.285","LB","375.360","375.36","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="757565115",="75FL75T65115","","","",""
"75FL.75T651-2",="7075-T651 CF Flat Bar 3/4"" x 2"" x 144""","478.020","478.02","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="75756512",="75FL75T6512","","","",""
"75FL1.25T651-2",="7075-T651 Flat Bar 1-1/4"" x 2""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="751256512",="75FL125T6512","","","",""
"75FL1.5T6-3",="7075-T6 Flat Bar 1-1/2"" x 3"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="751563",="75FL15T63","","","",""
"75FL1.5T651-2",="7075-T651 CF Flat Bar 1-1/2"" x 2"" x 144""","627.680","627.68","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="75156512",="75FL15T6512","","","",""
"75FL1T651-1.25",="7075-T651 CF Flat Bar 1"" x 1-1/4"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="751651125",="75FL1T651125","","","",""
="75FL1T6511-3",="7075-T6511 (EXT) Flat Bar 1"" x 3"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="75165113",="75FL1T65113","","","",""
="75FL1T651-2",="7075-T651 CF Flat Bar 1"" x 2"" x 144""","941.500","941.5","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7516512",="75FL1T6512","","","",""
="75FL1T651-4",="7075-T651 CF Flat Bar 1"" x 4"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","FL","",,"","Raw Material","R","",="7516514",="75FL1T6514","","","",""
"75HX2.5T651","7075-T651 CF HEX Bar 2.5"" x 144""","0.000","0","LB","0.000","0","2,000.000","2000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="7525651",="75HX25T651","","","",""
"75PL.25T651","7075-T651 Plate .25""","301.274","301.274","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7525651",="75PL25T651","","","",""
"75PL.25T651-48.5-144.5","7075-T651 Plate .25"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","14,000.000","14000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75256514851445",="75PL25T6514851445","","","",""
"75PL.375T651","7075-T651 Plate .375""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75375651",="75PL375T651","","","",""
"75PL.375T651-48.5-144.5","7075-T651 Plate .375"" x 48.5"" x 144.5","3,760.369","3760.369","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="753756514851445",="75PL375T6514851445","","","",""
"75PL.5T651","7075-T651 Plate .5""","89.759","89.759","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="755651",="75PL5T651","","","",""
"75PL.5T651-48.5-144.5","7075-T651 Plate .5"" x 48.5"" x 144.5""","153.282","153.282","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7556514851445",="75PL5T6514851445","","","",""
"75PL.625T651","7075-T651 Plate .625""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75625651",="75PL625T651","","","",""
"75PL.625T651-48.5-144.5","7075-T651 Plate .625"" x 48.5"" x 144.5""","4,554.700","4554.7","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="756256514851445",="75PL625T6514851445","","","",""
"75PL.625T7351-USI","7075-T7351 USI Plate .625""","669.024","669.024","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="756257351",="75PL625T7351USI","","","",""
"75PL.75T651","7075-T651 Plate .75""","2,190.382","2190.382","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7575651",="75PL75T651","","","",""
"75PL.75T651-48.5-144.5","7075-T651 Plate .75"" x 48.5"" x 144.5""","548.942","548.942","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75756514851445",="75PL75T6514851445","","","",""
"75PL.75T651-60.5-144.5","7075-T651 Plate .75"" x 60.5"" x 144.5""","7,639.280","7639.28","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75756516051445",="75PL75T6516051445","","","",""
"75PL.75T651-USI-48.5-144.5","7075-T651 USI Plate .75"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","4,400.000","4400","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75756514851445",="75PL75T651USI4851445","","","",""
"75PL.75T651-USI-60.5-144.5","7075-T651 USI Plate .75"" x 60.5"" x 144.5""","13,110.671","13110.671","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75756516051445",="75PL75T651USI6051445","","","",""
"75PL.75T7351-USI","7075-T7351 USI Plate .75""","548.667","548.667","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75757351",="75PL75T7351USI","","","",""
"75PL.75T7351-USI-48.5-132.3","7075-T7351 USI Plate .75"" x 48.5"" x 132.3""","0.000","0","LB","0.000","0","4,400.000","4400","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="757573514851323",="75PL75T7351USI4851323","","","",""
"75PL.75T7351-USI-48.5-144.5","7075-T7351 USI Plate .75"" x 48.5"" x 144.5""","1,087.671","1087.671","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="757573514851445",="75PL75T7351USI4851445","","","",""
"75PL1.25T651","7075-T651 Plate 1.25""","390.280","390.28","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75125651",="75PL125T651","","","",""
"75PL1.25T651-48.5-140.5","7075-T651 Plate 1.25"" x 48.5"" x 140.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="751256514851405",="75PL125T6514851405","","","",""
"75PL1.25T651-48.5-144.5","7075-T651 Plate 1.25"" x 48.5"" x 144.5""","10,875.079","10875.079","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="751256514851445",="75PL125T6514851445","","","",""
"75PL1.25T651-48.75-152.8","7075-T651 Plate 1.25"" x 48.75"" x 152.8""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7512565148751528",="75PL125T65148751528","","","",""
"75PL1.25T651-USI","7075-T651 USI Plate 1.25""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75125651",="75PL125T651USI","","","",""
"75PL1.25T651-USI-48.5-144.5","7075-T651 USI Plate 1.25"" x 48.5"" x 144.5""","17,325.000","17325","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="751256514851445",="75PL125T651USI4851445","","","",""
"75PL1.25T7351","7075-T7351 Plate 1.25""","540.145","540.145","LB","330.065","330.065","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="751257351",="75PL125T7351","","","",""
"75PL1.25T7351-USI","7075-T7351 USI Plate 1.25""","6,087.378","6087.378","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="751257351",="75PL125T7351USI","","","",""
"75PL1.25T7351-USI-48.5-144.5","7075-T7351 USI Plate 1.25"" x 48.5"" x 144.5""","5,370.000","5370","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7512573514851445",="75PL125T7351USI4851445","","","",""
"75PL1.5T651","7075-T651 Plate 1.5""","119.504","119.504","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7515651",="75PL15T651","","","",""
"75PL1.5T651-48.5-144.5","7075-T651 Plate 1.5"" x 48.5"" x 144.5""","7,607.612","7607.612","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75156514851445",="75PL15T6514851445","","","",""
"75PL1.5T651-USI","7075-T651 USI Plate 1.5""","670.377","670.377","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7515651",="75PL15T651USI","","","",""
